RI,Value
,20614575.865656
,20699609.395527
,20807703.874438
,20650196.499067
,20108604.39667
,19740034.78189
,19854160.789986
,20216394.233355
,20433661.895825
,20457499.174826
,20544499.651081
,20645793.936222
,20495183.6448
,20258636.912952
,20155621.456825
,20008545.660039
,20020669.472657
,20278172.335552
,20561794.846121
,20803275.565696
,20733339.951838
,20534550.65022
,20638493.871059
,20817043.727945
,20840423.911118
,20792390.118406
,20649040.704934
,20383014.272371
,20218783.961638
,20251033.479536
,20300511.948556
,20345941.970434
,20487470.601728
,20629811.399191
,20464726.393998
,20138380.131118
,20078496.009272
,20211776.278258
,20281493.404641
,20376888.520976
,20540310.966762
,20635867.544515
,20702363.662669
,20607840.561129
,20325355.139853
,20302949.478721
,20709771.621361
,21032048.283604
,20947409.474255
,20820667.930128
,20715930.401546
,20432491.510681
,20101153.019488
,19899817.972621
,20027042.127323
,20436521.138229
,20742681.378746
,20648151.288252
,20454054.842178
,20407839.885892
,20182275.420498
,19933931.135654
,20010838.429868
,20192763.036691
,20255903.557879
,20165822.758552
,20055595.410492
,20046150.956837
,20160578.031609
,20560905.806485
,20906788.77865
,20911529.556717
,20979895.972883
,21097431.344738
,21139595.6853
,21280198.45366
,21303465.256345
,21083690.958204
,20704930.803444
,20395981.06402
,20553710.509242
,21057560.353892
,21377432.523214
,21329309.228062
,21163025.120477
,21120372.945
,21239794.179073
,21194353.590717
,20743862.649363
,20222259.430592
,20114710.412763
,20494464.151171
,20848083.004136
,20676493.322186
,20425750.638896
,20590374.672922
,20801936.316584
,20794809.088318
,20725020.86925
,20721693.647402
,20700355.344738
,20742366.155482
,20873129.6598
,20836144.517006
,20814824.368586
,20838784.444637
,20785334.906295
,20845944.685478
,20888138.443252
,20811400.610236
,20575962.931245
,20293482.215505
,20369269.51407
,20528767.064465
,20421877.718967
,20452853.566127
,20684173.02077
,20773581.332673
,20703357.454334
,20546805.361757
,20575567.935067
,20790272.53829
,20635737.265647
,20157572.285537
,19881934.984381
,19959672.507992
,20259458.049338
,20508321.955483
,20571297.764326
,20624963.881257
,20669352.471811
,20722851.445935
,20912483.424734
,21006939.572204
,21030015.962216
,21040866.09371
,20761522.058646
,20297423.781253
,20022626.940732
,19817369.067317
,19558779.461657
,19537045.850786
,19766431.941024
,20168372.943282
,20422257.368618
,20300160.726876
,20251266.255553
,20430858.641453
,20645131.350817
,20930911.81364
,21019916.410353
,20678882.757768
,20321936.533368
,20134949.720603
,19935032.495883
,19845448.448345
,19938245.022793
,20061658.87538
,20197153.627849
,20291176.440819
,20314543.51472
,20142920.791597
,19801409.664364
,19705374.045406
,19834717.352996
,19872820.364864
,19878006.551917
,20001259.668288
,20205512.723194
,20385518.280678
,20530221.777783
,20529062.741843
,20309883.553907
,20120996.135097
,20067590.443407
,20100143.972343
,20099567.575144
,20038883.928055
,20195403.69109
,20416327.56546
,20315497.042695
,20197942.636723
,20393519.596215
,20546734.994866
,20299532.566381
,19994767.802669
,20059824.061443
,20327290.707974
,20454368.941606
,20364312.296729
,20321779.657546
,20364812.571171
,20429907.123041
,20764624.315395
,21134686.68601
,20906191.432838
,20274325.483752
,19845887.541066
,19694327.561296
,19724309.89916
,19825657.833363
,19997893.298232
,20328426.835857
,20554605.847083
,20467804.708307
,20592343.249358
,21101843.117363
,21311514.094813
,21138392.387933
,20835979.718478
,20509206.850452
,20346717.272876
,20385761.139077
,20645505.536109
,20829637.907108
,20675959.813203
,20511152.50046
,20438197.892711
,20263325.567498
,20041430.14414
,19899101.23007
,20106243.618668
,20641251.965359
,20933903.771036
,20912368.151116
,20861391.804838
,20731597.685419
,20600003.95224
,20516923.155782
,20382822.809452
,20202770.973489
,19995799.776529
,19899428.97314
,20027875.290636
,20226270.428065
,20366327.785674
,20428635.969777
,20389388.566162
,20456748.677843
,20613396.146958
,20651954.743084
,20613163.02567
,20532789.929009
,20509322.574998
,20442127.650412
,20153476.930909
,20024449.920552
,20206805.640078
,20367373.803253
,20299691.346552
,20014361.253864
,19830622.056224
,19891328.202894
,20046559.080061
,20326895.530692
,20682832.832918
,20878688.255769
,20857154.740973
,20691828.053983
,20375420.11838
,20102369.669496
,20188301.068648
,20594502.843185
,21053637.422178
,21201583.906701
,20989053.193773
,20799841.010392
,20676133.571663
,20520492.237933
,20574344.358643
,20842109.446801
,21093076.220893
,21356480.894641
,21393018.841218
,20977760.000752
,20608110.96038
,20568463.184653
,20722436.052348
,20968665.351443
,21161897.179031
,21220527.843053
,21136256.503967
,20798577.094246
,20318545.401927
,20105587.357759
,20351171.658703
,20901022.742668
,21118219.863975
,20679802.890937
,20157612.513182
,19932639.487239
,19886815.885123
,19989065.212161
,20163476.834142
,20199932.014626
,20157657.68523
,20154649.891332
,20160883.803119
,20200419.294568
,20216923.700708
,20308587.519952
,20565095.831779
,20823751.19508
,21185014.465221
,21531929.154078
,21486518.301524
,21150275.763555
,20917913.61045
,20787309.863732
,20561270.475718
,20390501.953318
,20305762.346751
,20097083.12932
,19765766.89748
,19507061.00922
,19569123.294758
,19955229.090722
,20323585.75351
,20489916.017097
,20493807.853611
,20563314.829677
